host_is_superhost,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,calculated_host_listings_count,room_type_Private room,room_type_Shared room,minimum_nights_log,min_nights_very_low,min_nights_low,min_nights_medium,city_Boroondara,city_Darebin,city_Glen Eira,city_Melbourne,city_Moreland,city_Other,city_Port Phillip,city_Stonnington,city_Whitehorse,city_Yarra,city_Yarra Ranges,accommodates bedrooms,accommodates bathrooms,bedrooms bathrooms,number_of_reviews_log,calculated_host_listings_count_log
1.5831825492794855,-0.4558152691680783,-0.3789343514343187,1.0967541226132518,-0.5093422887119936,0.5022315325804526,-0.02923019865876211,-0.011933362875616357,0.5512592385704849,0.5633681965838151,1.045084428276411,-0.15448904600186947,False,False,0.5508159328391753,False,True,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,2.733503150480023,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.5508245038639831,-0.5586232549661482,-0.2558077582678599,0.4390670130841252,-0.16781415508209097
-0.63163909964464,-0.36701375333466163,-0.3995509286367076,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.0527492673724954,-0.6325813412211283,0.6802816803517225,1.045084428276411,-0.4124172774111976,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,2.733503150480023,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-1.0012533214839499,-0.5317382384693609
-0.63163909964464,0.1156010716580451,-0.5684454562000114,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.0527492673724954,0.3381679342079945,0.5633681965838151,-0.9568604917874762,-0.4124172774111976,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,0.2913014651963583,-0.5317382384693609
1.5831825492794855,0.6140961843959588,-0.5678939619970682,-1.1662568073582509,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,1.0084642495463598,0.9064114125079688,-0.37193967355944474,1.045084428276411,-0.28345316170653356,False,False,4.442162801953793,False,False,True,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,2.077447826946374,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.6878444430097179,0.5940239114857941,0.3004040453782973,0.6452226332028406,-0.3333116628896244
-0.63163909964464,-0.7866748335764652,-1.481829697451126,1.0967541226132518,4.042396311488352,-0.58978814843344,2.5779516765149815,-0.09356517186937445,-0.5852277180294638,-0.13811270602362977,1.045084428276411,-0.21897110385420152,True,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,2.077447826946374,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,-0.6468525832628118,4.433514819861452,-2.384157435786882,-0.8800256274956196,-0.24714313092062165
-0.63163909964464,-3.729209994580724,2.993566354691413,-0.26105243536964995,-0.5093422887119936,0.5022315325804526,-0.02923019865876211,-0.09356517186937445,-0.4194900368586379,0.4464547128159077,-0.9568604917874762,-0.28345316170653356,True,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,2.077447826946374,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,-0.13110876469955884,0.1329650449050173,-0.2558077582678599,-0.5438483149572586,-0.3333116628896244
-0.63163909964464,0.13907024055181766,-0.4214817859380418,2.4545606805961535,1.3113531513681445,1.5942512135943452,2.5779516765149815,-0.09356517186937445,2.989970832941208,-0.13811270602362977,1.045084428276411,2.102382978829752,False,False,-0.8107560565298157,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,3.9131863438813794,3.2187958837241033,2.090626353019433,1.383783920835256,1.1321705190386957
-0.63163909964464,-0.20211744007345253,-0.13970791309834396,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,0.06969844611814174,-0.6089045296252961,-0.48885315732735224,1.045084428276411,-0.4124172774111976,False,False,1.3472844886523399,False,False,True,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,-0.7139129826358983,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,3.5738952520642338,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.9388035790450787,-0.5317382384693609
1.5831825492794855,0.19205272240698681,-0.42945747526884176,-0.7136546213639505,-0.5093422887119936,-0.58978814843344,-0.6810256674521981,-0.0527492673724954,-0.15904510930448304,0.6802816803517225,1.045084428276411,-0.4124172774111976,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.42090503775521204,0.36349447819540576,0.3004040453782973,-0.17321725814629474,-0.5317382384693609
1.5831825492794855,0.13989938121135875,-0.3296240571749334,0.19154975062465057,-0.5093422887119936,0.5022315325804526,0.6225652701346738,-0.0527492673724954,3.1793853257078655,-0.02119922225572229,1.045084428276411,-0.3479352195588656,False,False,-0.014287500716651063,True,False,False,-0.15963326475270811,-0.18134360288136878,-0.15311845504569707,1.400730935453528,-0.20971538610660384,-0.48135986234123296,-0.36583093011046747,-0.279806745713214,-0.15770438327131078,-0.32932820874748003,-0.20358692112236107,0.09620232482162176,-0.09756438838537115,-0.2558077582678599,1.4301641844575066,-0.4276113654862073
